SID,SName,CityName
3450,罗江东,德阳
3451,旌阳,德阳
3452,德阳,德阳
3453,广汉北,德阳
3454,广安,广安
3455,广安南,广安
3456,高兴,广安
3457,华蓥,广安
3458,武胜,广安
3459,岳池,广安
3460,昭化,广元
3461,竹园坝,广元
3462,姚渡,广元
3463,旺苍,广元
3464,尚武,广元
3465,黄洋,广元
3466,嘉川,广元
3467,普济,广元
3468,广汉,广元
3469,广元,广元
3470,广元东,广元
3471,广元南,广元
3472,大滩,广元
3473,朝天,广元
3474,朝天南,广元
3475,苍溪,广元
3476,安家湾,广元
3477,白水,广元
3478,柏村,乐山
3479,代湾,乐山
3480,共和,乐山
3481,关村坝,乐山
3482,峨边,乐山
3483,峨眉,乐山
3484,峨眉山,乐山
3485,马村,乐山
3486,刘沟,乐山
3487,金口河,乐山
3488,乐山,乐山
3489,乐山北,乐山
3490,沙湾,乐山
3491,双福,乐山
3492,五通,乐山
3493,吴场,乐山
3494,杨漩,乐山
3495,燕岗,乐山
3496,轸溪,乐山
3497,月华,凉山彝族自治州
3498,元坝,凉山彝族自治州
3499,越西,凉山彝族自治州
3500,永郎,凉山彝族自治州
3501,瓦祖,凉山彝族自治州
3502,铁西,凉山彝族自治州
3503,铁口,凉山彝族自治州
3504,新凉,凉山彝族自治州
3505,新铁村,凉山彝族自治州
3506,喜德,凉山彝族自治州
3507,西昌,凉山彝族自治州
3508,西昌北,凉山彝族自治州
3509,西昌南,凉山彝族自治州
3510,下普雄,凉山彝族自治州
3511,小高,凉山彝族自治州
3512,苏雄,凉山彝族自治州
3513,上普雄,凉山彝族自治州
3514,沙马拉达,凉山彝族自治州
3515,乐武,凉山彝族自治州
3516,乐跃,凉山彝族自治州
3517,联合乡,凉山彝族自治州
3518,凉红,凉山彝族自治州
3519,礼州,凉山彝族自治州
3520,经久,凉山彝族自治州
3521,拉白,凉山彝族自治州
3522,黄家坝,凉山彝族自治州
3523,黄联关,凉山彝族自治州
3524,黄水塘,凉山彝族自治州
3525,麻栗,凉山彝族自治州
3526,漫水湾,凉山彝族自治州
3527,冕宁,凉山彝族自治州
3528,冕山,凉山彝族自治州
3529,普雄,凉山彝族自治州
3530,蒲坝,凉山彝族自治州
3531,南尔岗,凉山彝族自治州
3532,尼日,凉山彝族自治州
3533,尼波,凉山彝族自治州
3534,尔赛河,凉山彝族自治州
3535,甘洛,凉山彝族自治州
3536,红峰,凉山彝族自治州
3537,汉源,凉山彝族自治州
3538,德昌,凉山彝族自治州
3539,长河坝,凉山彝族自治州
3540,白石岩,凉山彝族自治州
3541,白果,凉山彝族自治州
3542,阿寨,凉山彝族自治州
3543,埃岱,凉山彝族自治州
3544,彭山,眉山
3545,彭山北,眉山
3546,眉山,眉山
3547,眉山东,眉山
3548,青龙场,眉山
3549,青神,眉山
3550,太和,眉山
3551,鲜滩,眉山
3552,五凤溪,绵阳
3553,梓潼,绵阳
3554,绵阳,绵阳
3555,江油,绵阳
3556,二郎庙,绵阳
3557,登瀛崖,内江
3558,归德乡,内江
3559,李市镇,内江
3560,内江,内江
3561,内江南,内江
3562,椑木镇,内江
3563,隆昌,内江
3564,资中,内江
3565,迎祥街,内江
3566,陶家沟,内江
3567,双凤驿,内江
3568,营山,南充
3569,蓬安,南充
3570,南充,南充
3571,南充北,南充
3572,南充东,南充
3573,南部,南充
3574,阆中,南充
3575,拉鲊,攀枝花
3576,花棚子,攀枝花
3577,牛坪子,攀枝花
3578,攀枝花,攀枝花
3579,米易,攀枝花
3580,丙谷,攀枝花
3581,迤资,攀枝花
3582,垭口,攀枝花
3583,枣子林,攀枝花
3584,师庄,攀枝花
3585,沙坝,攀枝花
3586,三堆子,攀枝花
3587,弯坵,攀枝花
3588,桐子林,攀枝花
3589,新江,攀枝花
3590,遂宁,遂宁
3591,遂宁南,遂宁
3592,大英,遂宁
3593,大英东,遂宁
3594,蓬溪,遂宁
3595,花楼坝,遂宁
3596,金沙湾,宜宾
3597,敬梓场,宜宾
3598,南岸坝,宜宾
3599,汉王山,宜宾
3600,横江,宜宾
3601,福溪,宜宾
3602,赛金桥,宜宾
3603,王场,宜宾
3604,巡场,宜宾
3605,一步滩,宜宾
3606,宜宾,宜宾
3607,宜宾南,宜宾
3608,养马河,资阳
3609,资阳,资阳
3610,资阳北,资阳
3611,顺河场,资阳
3612,石桥镇,资阳
3613,长沙埂,资阳
3614,庙子沟,资阳
3615,墨池坝,资阳
3616,灵仙庙,资阳
3617,临江寺,资阳
3618,简阳,资阳
3619,侯家坪,资阳
3620,孔滩,自贡
3621,大山铺,自贡
3622,自贡,自贡
3623,俞冲,自贡
3624,大口屯,宝坻区
3625,宝坻,宝坻区
3626,汉沟镇,宝坻区
3627,北仓,北辰区
3628,滨海,滨海新区
3629,滨海北,滨海新区
3630,塘沽,滨海新区
3631,军粮城,东丽区
3632,军粮城北,东丽区
3633,天津,河北区
3634,天津西,红桥区
3635,别山,红桥区
3636,蓟县南,蓟县
3637,下仓,蓟县
3638,上仓,蓟县
3639,唐官屯,静海县
3640,静海,静海县
3641,京津所,天津
3642,津沪所,天津
3643,蓟州,天津
3644,蓟州南,天津
3645,蓟县,天津
3646,芦台,天津
3647,落垡,天津
3648,南仓,天津
3649,南仓所,天津
3650,滨海西,天津
3651,茶淀,天津
3652,汉沽,天津
3653,豆张庄,天津
3654,天津北,天津
3655,田庄,天津
3656,三百吨,天津
3657,泰达,天津
3658,于家堡,天津
3659,杨村,天津
3660,武清,武清区
3661,曹子里,武清区
3662,崔黄口,武清区
3663,天津南,西青区
3664,杨柳青,西青区
3665,协荣,拉萨
3666,曲水,拉萨
3667,曲水县,拉萨
3668,当雄,拉萨
3669,尼木,拉萨
3670,拉萨,拉萨
3671,那曲,那曲
3672,安多,那曲
3673,日喀则,日喀则
3674,仁布,日喀则
3675,新和,阿克苏
3676,阿克苏,阿克苏
3677,库车,阿克苏
3678,柯坪,阿克苏
3679,金银川,阿克苏
3680,北屯,阿勒泰
3681,北屯市,阿勒泰
3682,福海,阿勒泰
3683,阿勒泰,阿勒泰地区
3684,和静,巴音郭楞蒙古自治州
3685,和硕,巴音郭楞蒙古自治州
3686,库尔勒,巴音郭楞蒙古自治州
3687,马兰,巴音郭楞蒙古自治州
3688,轮台,巴音郭楞蒙古自治州
3689,焉耆,巴音郭楞蒙古自治州
3690,温泉,博尔塔拉蒙古自治州
3691,精河,博尔塔拉蒙古自治州
3692,精河南,博尔塔拉蒙古自治州
3693,阿拉山口,博尔塔拉蒙古自治州
3694,博乐,博尔塔拉蒙古自治州
3695,玛纳斯,昌吉回族自治州
3696,柳树泉,哈密
3697,了墩,哈密
3698,哈密,哈密
3699,哈密东,哈密
3700,哈密南,哈密
3701,山口,哈密
3702,和田,和田
3703,墨玉,和田
3704,皮山,和田
3705,喀什,喀什
3706,巴楚,喀什
3707,莎车,喀什
3708,疏勒,喀什
3709,叶城,喀什
3710,英吉沙,喀什
3711,泽普,喀什
3712,五五,克拉玛依
3713,克拉玛依,克拉玛依
3714,阿克陶,克孜勒苏柯尔克孜自治州
3715,阿图什,克孜勒苏柯尔克孜自治州
3716,石河子,石河子
3717,鄯善,吐鲁番
3718,鄯善北,吐鲁番
3719,七泉湖,吐鲁番
3720,吐哈,吐鲁番
3721,吐鲁番,吐鲁番
3722,吐鲁番北,吐鲁番
3723,鱼儿沟,吐鲁番
3724,乌西,乌鲁木齐
3725,乌鲁木齐,乌鲁木齐
3726,乌鲁木齐南,乌鲁木齐
3727,沙湾县,伊犁哈萨克自治州
3728,伊宁,伊犁哈萨克自治州
3729,伊宁东,伊犁哈萨克自治州
3730,布列开,伊犁哈萨克自治州
3731,和什托洛盖,伊犁哈萨克自治州
3732,奎屯,伊犁哈萨克自治州
3733,霍城,伊犁哈萨克自治州
3734,霍尔果斯,伊犁哈萨克自治州
3735,尼勒克,伊犁哈萨克自治州
3736,南华,楚雄彝族自治州
3737,南华北,楚雄彝族自治州
3738,龙骨甸,楚雄彝族自治州
3739,龙塘坝,楚雄彝族自治州
3740,禄丰,楚雄彝族自治州
3741,禄丰南,楚雄彝族自治州
3742,黄瓜园,楚雄彝族自治州
3743,红江,楚雄彝族自治州
3744,黑井,楚雄彝族自治州
3745,广通北,楚雄彝族自治州
3746,甸心,楚雄彝族自治州
3747,阿南庄,楚雄彝族自治州
3748,大湾子,楚雄彝族自治州
3749,大苴,楚雄彝族自治州
3750,楚雄,楚雄彝族自治州
3751,楚雄南,楚雄彝族自治州
3752,姚安,楚雄彝族自治州
3753,羊臼河,楚雄彝族自治州
3754,尹地,楚雄彝族自治州
3755,元谋,楚雄彝族自治州
3756,沙桥,楚雄彝族自治州
3757,小月旧,楚雄彝族自治州
3758,小村,楚雄彝族自治州
3759,祥云,大理白族自治州
3760,永平,大理白族自治州
3761,长冲,大理白族自治州
3762,大理,大理白族自治州
3763,大理北,大理白族自治州
3764,大理东,大理白族自治州
3765,鹤庆,大理白族自治州
3766,弥渡,大理白族自治州
3767,沐滂,大理白族自治州
3768,屏边,红河哈尼族彝族自治州
3769,弥勒,红河哈尼族彝族自治州
3770,蒙自,红河哈尼族彝族自治州
3771,蒙自北,红河哈尼族彝族自治州
3772,建水,红河哈尼族彝族自治州
3773,建水北,红河哈尼族彝族自治州
3774,河口北,红河哈尼族彝族自治州
3775,曲江,红河哈尼族彝族自治州
3776,石林,昆明
3777,石林南,昆明
3778,石林西,昆明
3779,施家嘴,昆明
3780,嵩明,昆明
3781,小哨,昆明
3782,西街口,昆明
3783,小新街,昆明
3784,王家营西,昆明
3785,永丰营,昆明
3786,宜良北,昆明
3787,宜耐,昆明
3788,杨林,昆明
3789,羊堡,昆明
3790,广南卫,昆明
3791,呈贡,昆明
3792,班猫箐,昆明
3793,金马村,昆明
3794,昆阳,昆明
3795,昆明,昆明
3796,昆明北,昆明
3797,昆明南,昆明
3798,昆明西,昆明
3799,乐善村,昆明
3800,茂舍祖,昆明
3801,七甸,昆明
3802,丽江,丽江
3803,江所田,曲靖
3804,平河口,曲靖
3805,马龙,曲靖
3806,陆良,曲靖
3807,罗平,曲靖
3808,芦沟,曲靖
3809,白沙坡,曲靖
3810,白水镇,曲靖
3811,车转湾,曲靖
3812,岔江,曲靖
3813,长坡岭,曲靖
3814,大田边,曲靖
3815,富源,曲靖
3816,富源北,曲靖
3817,秧草地,曲靖
3818,宣威,曲靖
3819,羊尾哨,曲靖
3820,羊者窝,曲靖
3821,沾益,曲靖
3822,照福铺,曲靖
3823,中寨,曲靖
3824,吴官田,曲靖
3825,新安,曲靖
3826,小得江,曲靖
3827,师宗,曲靖
3828,曲靖,曲靖
3829,曲靖北,曲靖
3830,富宁,文山壮族苗族自治州
3831,广南县,文山壮族苗族自治州
3832,普者黑,文山壮族苗族自治州
3833,通海,玉溪
3834,玉溪,玉溪
3835,玉溪南,玉溪
3836,彝良,昭通
3837,彝良南,昭通
3838,盐津,昭通
3839,盐津北,昭通
3840,昭通,昭通
3841,昭通北,昭通
3842,昭通南,昭通
3843,曾家坪子,昭通
3844,铜鼓溪,昭通
3845,田梁子,昭通
3846,小关溪,昭通
3847,小儿坪,昭通
3848,沙沙坡,昭通
3849,水富,昭通
3850,滩头,昭通
3851,普洱渡,昭通
3852,临江溪,昭通
3853,邓家湾,昭通
3854,豆沙关,昭通
3855,二道桥,昭通
3856,大关,昭通
3857,岔河,昭通
3858,苍坪,昭通
3859,杭州,杭州
3860,杭州东,杭州
3861,杭州南,杭州
3862,笕桥,杭州
3863,水洋,杭州
3864,千岛湖,杭州
3865,新安江,杭州
3866,桐庐,杭州
3867,余杭,杭州
3868,湖州,湖州
3869,长兴,湖州
3870,长兴南,湖州
3871,德清,湖州
3872,德清西,湖州
3873,海宁,嘉兴
3874,海宁西,嘉兴
3875,嘉善,嘉兴
3876,嘉善南,嘉兴
3877,嘉兴,嘉兴
3878,嘉兴南,嘉兴
3879,金华南,嘉兴
3880,平湖南,嘉兴
3881,桐乡,嘉兴
3882,武义,金华
3883,武义北,金华
3884,永康,金华
3885,永康南,金华
3886,义乌,金华
3887,浦江,金华
3888,兰溪,金华
3889,金华,金华
3890,丽水,丽水
3891,缙云,丽水
3892,缙云西,丽水
3893,龙泉,丽水
3894,青田,丽水
3895,余姚,宁波
3896,余姚北,宁波
3897,庄桥,宁波
3898,宁波,宁波
3899,宁波东,宁波
3900,宁海,宁波
3901,奉化,宁波
3902,龙游,衢州
3903,江山,衢州
3904,衢州,衢州
3905,新塘边,衢州
3906,上虞,绍兴
3907,上虞北,绍兴
3908,绍兴,绍兴
3909,绍兴北,绍兴
3910,绍兴东,绍兴
3911,诸暨,绍兴
3912,台州,台州
3913,三门县,台州
3914,温岭,台州
3915,临海,台州
3916,乐清,温州
3917,苍南,温州
3918,鳌江,温州
3919,温州,温州
3920,温州南,温州
3921,瑞安,温州
3922,绅坊,温州
3923,永嘉,温州
3924,雁荡山,温州
3925,北碚,北碚区
3926,磨心坡,北碚区
3927,长寿,长寿区
3928,长寿北,长寿区
3929,石场,大渡口区
3930,茄子溪,大渡口区
3931,小南海,大渡口区
3932,丰都,丰都县
3933,涪陵,涪陵区
3934,涪陵北,涪陵区
3935,白涛,涪陵区
3936,白沙沱,涪陵区
3937,磨溪,涪陵区
3938,合川,合川区
3939,三汇坝,合川区
3940,小南垭,江津区
3941,夏坝,江津区
3942,油溪,江津区
3943,朱杨溪,江津区
3944,古家沱,江津区
3945,白沙,江津区
3946,茨坝,江津区
3947,民福寺,江津区
3948,七龙星,江津区
3949,平等,江津区
3950,珞璜,江津区
3951,江津,江津区
3952,金刚沱,江津区
3953,黄磏,九龙坡区
3954,重庆南,九龙坡区
3955,重庆西,九龙坡区
3956,铜罐驿,九龙坡区
3957,梁平,梁平县
3958,彭水,彭水苗族土家族自治县
3959,保家楼,彭水苗族土家族自治县
3960,干溪沟,彭水苗族土家族自治县
3961,高谷,彭水苗族土家族自治县
3962,郁山,彭水苗族土家族自治县
3963,镇紫街,綦江区
3964,三江,綦江区
3965,綦江,綦江区
3966,石门坎,綦江区
3967,赶水,綦江区
3968,东升坝,綦江区
3969,核桃园,黔江区
3970,黔江,黔江区
3971,荣昌,荣昌县
3972,广顺场,荣昌县
3973,峰高铺,荣昌县
3974,安富镇,荣昌县
3975,梨树湾,沙坪坝区
3976,团结村,沙坪坝区
3977,重庆东,沙坪坝区
3978,石柱县,石柱土家族自治县
3979,潼南,潼南县
3980,万州,万州区
3981,武隆,武隆县
3982,中嘴,武隆县
3983,白马,武隆县
3984,龙池,秀山土家族苗族自治县
3985,秀山,秀山土家族苗族自治县
3986,梅江,秀山县
3987,临江场,永川区
3988,柏林,永川区
3989,长河碥,永川区
3990,大足,永川区
3991,双石桥,永川区
3992,永川,永川区
3993,鱼泉,酉阳土家族苗族自治县
3994,酉阳,酉阳土家族苗族自治县
3995,长潭沟,酉阳土家族苗族自治县
3996,泔溪,酉阳土家族苗族自治县
3997,重庆北,渝北区
3998,重庆,渝中区
3999,鱼背山,重庆
4000,鱼嘴,重庆
4001,鸭江,重庆
4002,双溪,重庆
4003,石子坝,重庆
4004,石沱,重庆
4005,太洪,重庆
4006,水江,重庆
4007,沙坪坝,重庆
4008,五桥,重庆
4009,万州北,重庆
4010,王家坝,重庆
4011,土坎,重庆
4012,唐家沱,重庆
4013,甘家坝,重庆
4014,复盛,重庆
4015,垫江,重庆
4016,渡口,重庆
4017,长寿湖,重庆
4018,璧山,重庆
4019,蔺市,重庆
4020,庙坝,重庆
4021,洛碛,重庆
4022,麻旺,重庆
4023,罗田,重庆
4024,南川,重庆
4025,梁平南,重庆
4026,连湖,重庆
4027,九龙,重庆
